t,wall,segment,left_cmd_x,left_cmd_y,left_cmd_z,left_cmd_qx,left_cmd_qy,left_cmd_qz,left_cmd_qw,left_ee_x,left_ee_y,left_ee_z,left_j1,left_j2,left_j3,left_j4,left_j5,left_j6,left_j7,left_ax,left_ay,left_az,left_clutch,left_scale,left_elev,left_azim,left_reach,left_valid,left_dropouts,left_elev_held,left_ik_success,left_ik_fail,left_ik_direct,left_ik_slewed,left_ik_rejected,right_cmd_x,right_cmd_y,right_cmd_z,right_cmd_qx,right_cmd_qy,right_cmd_qz,right_cmd_qw,right_ee_x,right_ee_y,right_ee_z,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_j7,right_ax,right_ay,right_az,right_clutch,right_scale,right_elev,right_azim,right_reach,right_valid,right_dropouts,right_elev_held,right_ik_success,right_ik_fail,right_ik_direct,right_ik_slewed,right_ik_rejected,fsr1,fsr2,btn1,btn2
23.0823,1785501231.9893,left_rest,0.524675617656033,0.38913632250958163,0.9374259500151474,0.5897625976265963,0.2586916598213015,-0.762250971438634,-0.05884862037880197,,,,174.8,344.1,221.9,151.4,38.6,178.1,360.0,-0.915,-0.068,0.277,0.0,1.0,-71.17796227094732,21.5,0.22898270516648017,1.0,0.0,0.0,45824.0,1820.0,45366.0,458.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.1043,1785501232.0113,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,38.6,178.1,360.0,-0.915,-0.068,0.277,0.0,1.0,-71.17796227094732,21.5,0.22898270516648017,1.0,0.0,0.0,45824.0,1820.0,45366.0,458.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.125,1785501232.032,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,0.0,1.0,-71.17796227094732,21.5,0.22898270516648017,1.0,0.0,0.0,45824.0,1820.0,45366.0,458.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.1458,1785501232.0528,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45824.0,1820.0,45366.0,458.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.1665,1785501232.0735,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.1874,1785501232.0944,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.889,0.104,0.371,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.2081,1785501232.1151,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.906,0.125,0.339,0.0,1.0,-71.2829412691528,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.2302,1785501232.1372,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.906,0.125,0.339,0.0,1.0,-72.81167730606934,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39796.0,201.0,38649.0,1147.0,0.0,4.18,2.51,1.0,0.0
23.2513,1785501232.1583,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.906,0.125,0.339,0.0,1.0,-72.81167730606934,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39804.0,201.0,38649.0,1155.0,0.0,4.18,2.51,1.0,0.0
23.2722,1785501232.1792,left_rest,0.522577991817193,0.3899767120516333,0.9381422856149033,0.9197311514882138,0.15628803599863436,-0.34803546249159784,-0.08815313740368762,,,,174.8,344.1,221.9,151.4,39.5,178.1,360.0,-0.923,-0.104,0.335,1.0,1.0,-73.30683956491838,21.5,0.22898270516648017,1.0,0.0,0.0,45826.0,1825.0,45366.0,460.0,0.0,-0.12923381680150892,0.6617568773073768,1.2377436472803849,-0.14482050779975805,0.591477114123498,0.6237625789259718,0.4908850060048477,,,,340.4,25.8,0.0,155.1,0.0,116.6,0.0,-0.906,0.125,0.339,0.0,1.0,-72.81167730606934,-2.6000000000000227,0.2713438102624343,1.0,0.0,0.0,39804.0,201.0,38649.0,1155.0,0.0,4.1,2.23,1.0,0.0
