t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop
0.5075,reach,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.0,0.0,0.0,1.0,-0.46788772041903437,-0.4159001959280318,0.7798128673650521,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5091,grasp,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.0,0.0,0.0,1.0,-0.46788772041903437,-0.4159001959280318,0.7798128673650521,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5105,grasp,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.0,0.0,0.0,1.0,-0.46788772041903437,-0.4159001959280318,0.7798128673650521,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5121,grasp,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.0,0.0,0.0,1.0,-0.46788772041903437,-0.4159001959280318,0.7798128673650521,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.3675732632251424,0.34884598824431823,1.1395887720419058,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5168,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,-0.46788772041903437,-0.4159001959280318,0.7798128673650521,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5175,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.518,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5197,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,1.0,1.0,0,[1.0],"[""tag_0""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5227,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5278,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5291,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5313,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5327,grasp,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.36591622240033883,0.34781029693968263,1.1381953735969388,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
0.5369,grasp,-0.3642591815755353,0.34677460563504703,1.1368019751519718,0.0,0.0,0.0,1.0,0.6904336770014883,-0.43153804359815706,-0.5805826854029319,1,0.6966417630273192,0.24805277152555355,1.146345874387925,-0.08961460920896534,0.4860428431323059,0.8693224320181651,0.0031757906435978082,-0.3642591815755353,0.34677460563504703,1.1368019751519718,0.7929,DIRECT,tag_0,0.5370686534438972,0.36717833255538435,0,"[0.5370686534438972, 0.1564459073442086, 0.16989032088851286, 0.13659511832338136]","[""tag_0"", ""tag_1"", ""tag_2"", ""tag_3""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",0.0,6002.0,0.0,-1.0,0.0,0
