t,phase,master_x,master_y,master_z,master_qx,master_qy,master_qz,master_qw,pointing_x,pointing_y,pointing_z,clutch,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,cmd_x,cmd_y,cmd_z,gripper_rad,autonomy_state,intent_top,intent_top_p,intent_margin,intent_ambiguous,intent_dist,intent_ids,grasp_offered,channels_live,ik_success,ik_fail,ik_rejected,clearance_m,payload_kg,estop
0.5088,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.9605079933420104,0.9210159866840208,0,"[0.03949200665798954, 0.9605079933420104]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24835.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5094,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.9605079933420104,0.9210159866840208,0,"[0.03949200665798954, 0.9605079933420104]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24835.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5097,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24835.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5156,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.517,reach,-0.5195,0.2138,1.3928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.2138,1.3928,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5176,reach,-0.5195,0.21438202902651132,1.3904716438819849,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.21438202902651132,1.3904716438819849,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5178,reach,-0.5195,0.21438202902651132,1.3904716438819849,0.0,0.0,0.0,1.0,0.0,0.2425120943797281,-0.9701483825062833,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.21438202902651132,1.3904716438819849,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5181,reach,-0.5195,0.21438202902651132,1.3904716438819849,0.0,0.0,0.0,1.0,0.0,0.2425120943797281,-0.9701483825062833,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.21438202902651132,1.3904716438819849,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5187,reach,-0.5195,0.21438202902651132,1.3904716438819849,0.0,0.0,0.0,1.0,0.0,0.2425120943797281,-0.9701483825062833,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.21438202902651132,1.3904716438819849,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
0.5246,reach,-0.5195,0.21438202902651132,1.3904716438819849,0.0,0.0,0.0,1.0,0.0,0.2425120943797281,-0.9701483825062833,1,-0.5438101691566121,0.22187143412032823,1.3704371137336901,-0.0010194945079951003,8.529671855379839e-05,0.001262235831416214,0.9999986800571908,-0.5195,0.21438202902651132,1.3904716438819849,0.7929,DIRECT,tag_1,0.9410043389100757,0.8820086778201515,0,"[0.058995661089924316, 0.9410043389100757]","[""tag_0"", ""tag_1""]",0,"{""j1"": true, ""j2"": true, ""j3"": true, ""j4"": true, ""j5"": true, ""j6"": true, ""j7"": true, ""accel"": true, ""gyro"": true, ""imu2"": true}",24836.0,4433.0,0.0,0.12547578783502958,0.0,0
